Customer Review,Sentiment,Emotion
setelah kemasan dibuka tercium aroma kecoa yg sgt menyengat entah apakah mata bor disimpan di tempat yg bersih atau tidak,0,4
beda sekali kwalitas nya dgn penampilan foto,0,4
brg dtg ga sesuai pict ga bs d pake rusak pengaturan aliran air nya itung2amal aza hrg flashsale dan ongkir 15k,0,4
produk tidak berfungsi baik toko gak amanah malah pembeli disuruh balikkin produk lagi buang ongkir aza 2x  toko gak baik jangan beli disini,0,4
baru satu hari sudah mampet dan sulit dibersihkansepertinya kurang recomended produk ini,0,4
makin butek jangan beli guys,0,4
mending jangan di beli habisin duit lagi lengket sama sekali,0,4
pelayananya buruk harus ditingkat lg,0,4
ngirim barang kurang teliti,0,4
tidak direkomendasikan buat tembok lamatembok lembab ganti warna beda dari warna asal isi juga kurang dari label dijamin tidak memuaskan harga gak pernah nipu,0,4
barang tidak sesuai katanya 45 mm ternyata tipis sekali dan jumlahnya tidak sesuai dari 56 pcs yg dtg 54 pcskwalitas jelek,0,4
barang kurang 2 pcs yg dtg dan kualitasnya jelek sekali dari bahannya potongan yg g rapi dan ketelabalan yg g sesuai 45 mm di deskripsinya ternyata g sampai setebal itu,0,4
jelek panjang dan lebar gak rata akhirnya bukan terlihat bagus malah terlihat jelek akhirnya saya copot,0,4
barang yg dtg gak bagusplastik busa gt dan bagus kualitasnya bs dilihat di gambar saya ya,0,4
bahan sangat tipis dan mudah robek karena lem nya sangat lengket sangat sulit di buka karena antara lem dan bahan yg tipis menempel akhirnya ga jadi pasang di buang ke tong sampah,0,4
berat 1 foam hanya 100 gram tapi ditulis 600 gram jika beli 10 foam maka secara data 6 kg tapi secara timbang fisik hanya 1kg ini cara yg curang dari penjual utk dpt uang lebih dari ongkir yg pembeli bayarkan,0,4
sy pesan warna merah metalik tp dikirim hitam padahal sebelum dikirim sy sdh chat penjual,0,4
yg black metalic produk jelek disemprot 23x sudah mampet tidak bisa digunakan,0,4
3x pesan sdh mints tolong dikirimkan dgn nota dan di iyakan penjual namun 3x pesan juga nota tidak di berikan,0,4
barang yang dikirim tidak sesuai yang dipesan,0,4
gagal produk baut tdk pas n tmpt pengisian jg tdk pas n tdk bs n boros pemakaiqnnya,0,4
barang tidak lengkap,0,4
spray air tdk keluar embun,0,4
saya beli 5yg 2 ada kabel charger3 lagi tidak adajadi gimana,0,4
spray tdk sesuai gambarsemprotannya spt mainan pistol anak2 aja,0,4
tidak bisa berfungsi walaupun sudah di charge padahl sudah beli mahal,0,4
br pakai 15mnt sudah rusak padahal engga jatuh dan ga kebanting,0,4
beda dengan iklannya,0,4
barang tidak sama antara yg di foto dengan yaang dikirim tolong yg jujur jika berusaha meskipun nilai uang nya kecil,0,4
untuk sepatu adidas ultra boost sya tidak bisa lengket udh dicuci bersih trus sya ampelas bagian yg mau di lem tpi tetep gamau lengket semoga pembeli yg lain bisa lengket gak seperti di sepatu sya,0,4
build quality kurang bagus terdapat retak sehingga air keluar dari sela retakan dan air yang keluar tidak maksimal,0,4
gak ada bintang tidak sesuai iklan di iklan bisa nambah tekananpressurehasilnya nol besarlebih kenceng eksistingnya,0,4
informasi produk berbeda dengan deskripsi produk yang dijual saran untuk yang lain hati2lah memahami supaya tidak kecewa,0,4
pengaturan air seperti di gambar rainfall jetting massage ga ada cuma ada rainfall aja  semprotan airnya kurang kuat juga,0,4
ngirim keluar daerahjangan pake kurir anteraja boskuke pelosok2 dia gk masukkarna gk punya cabang didaerah kecil2,0,4
tidak seperti yg diperkirakan sebelumnya lebih baik pakai aica aibon,0,4
mesin kasar pelayanan kurang,0,4
hati2 barang rusak di kirim,0,4
ga dikasih kunci buka gerinda sudah chat ke cs ya dibaca ditanya ada video unboxing saya ga video in soalnya sudah beli ke 2x main percaya aja setelah itu saya dicuekin note mata gerinda bawaan tipis ga bisa dipakai sama sekali,0,4
barang original pengiriman sesuai estimasi sukses terus gan,1,0
produk murah sampai dengan selamat dan wrapnya tebel biar bintang yg bicara,1,0
kiriman sudah sampai sesuai pesanan,1,0
mantap jiwa bang,1,0
mantab barang susuai pesanan tepat waktu,1,0
pengiriman cepat packing rapi dan aman jumlah sesuai dgn yg diorder terimakasih seller,1,0
kualitas bagus sampainya juga cepat terima kasih,1,0
respon cepat bungkus rapi rasa enakterima kasih,1,0
mantaapp ringan rasanyaa mantul produk dalam negeri,1,0
brg sdh diterima dg baik thanks,1,0
baguuuus sesuai dengan pesanan semoga sukses selalu,1,0
mantap sukses terus tokonya,1,0
pelayanannya oke,1,0
barang bagus sesuai deskripsi,1,0
terima kasih barang mantappp,1,0
bagus dan sesuai pesanan,1,0
mantappp,1,0
kemasan rapih aman barang lengkap n harga terjangkau seller n bang kurir jg ramah mksh utk tokopedia,1,0
mantap,1,0
alhamdulillah brng sdah sya trima recomended,1,0
pengiriman cepatpesanan sesuai packing amanbaru mau coba mbakoan next cari bako yg rasa lainmtr nuwun,1,0
mantap berkualitas,1,0
wae keren alatnya berasa jadi pengrajin rokok matap seler ramah pross cepat  pengiriman juga cepat,1,0
mantep keren oke barang nya,1,0
hasilnya bagus dan sangat memuaskan terimakasih tokopedia,1,0
pengiriman cepatt barang sesuai pesanan harga terjangkau joossss,1,0
mantaaap ,1,0
mantappengiriman sangat cepat produk aman ,1,0
puas,1,0
terimakasihbarangnya da nyampe,1,0
mantul dan recomanded,1,0
packing good ,1,0
makasih  barang jadi aman sampai di tujuan,1,0
respons cepat barang ok semua terimakasih seller dan toped,1,0
packing amanmakasihhhhhh,1,0
okkkkk pokoknya,1,0
barang jadi lebih aman dan pembeli tenang,1,0
ds sukses terima kasih atas kerjasamanya sist,1,0
peking aman dan rapi puas,1,0
packing rapih terimakasih,1,0
gak dapet enaknya maaff,0,1
pelayanan nya gak seperti biasanya  php,0,1
kondisi karungnya banyak yg bolong sehingga tidak bisa d pakai,0,1
kualitasnya di luar ekspektasi,0,1
order 25 pcs terkirim hanya 24 pcs,0,1
kualitas karung kurang bagus pengiriman lama,0,1
pesan 50 yg datang 47 karung sbagian banyak yg bolong ga bisa buat beras lagi,0,1
karungnya banyak yg bolong2 ga sesuai pesanan,0,1
lubang hangtag tidak rapih,0,1
pemesanan kedua tapi hasilnya tidak rapi dan mengecewakan laminatingnya mengelupas di pinggir2 dan potongannya tidak rapi bolongan juga menonjol dan acak2an,0,1
semua kelipet yg pakai mata ayam  print an juga gak rapi  kecewa sih,0,1
tidak sesuai dengan pesanan tidak dilaminasi namun sudah di refund hanya biasa laminasi,0,1
kecewa  produk banyak yg kurang,0,1
respon penjual buruk barang tidak sesuai pesanan,0,1
barang nya lama dikirimnya,0,1
ga rapi bnyk yg item ,0,1
busanya kotor,0,1
ukurannya tidak sesuaipesan 5x7 dikirim 4x6,0,1
sambungannya tidak rapih,0,1
pesanan tidak sesuai ukuran,0,1
kecewa iklannya biru orange kirimnya biru sirver penjual yg yg asal kirim aja di tanya enggak ditanggapi lagi,0,1
kecewa pesan apa cat sepatu yang di kirim malah lem lagi hadeeeh ya sudah lah yg pasti sih kecewa,0,1
jelek jelek jelek jelek jelek jelek jelek tinggal ngopi,0,1
kali ini saya kecewa mungkin karyawan teh nina agak lalai liat order sudah jelas ada pesanan bubble wrap dan dus tapi paket yg saya terima tanpa bubble wrap dan dus,0,1
sudah sampai terima kasih y tp sdkt mengecewakan krn paketqu g di packing doscuma bubble sja pdahal sy sdh atc dos  bubble,0,1
sangat kecewa pesen 2 dkirim 1 huuuuuufffttt,0,1
beli bubble tp gak di kasih bubble biasax gak kecewa kali ini kecewa,0,1
sangat kecewaaaa bangett pengiriman barang lamaaaaaa sekaliii tidak sesuai dengan waktu estimasi nya dan melebihi sampe 3 hari lebihhh dari waktu estimasi nyakecewaaaa,0,1
packing gak aman cuma dus tipis doang gak pake paper tube alhasil penyok2 ngebekas digambar berkerut2 fotonya pertama kali nyoba cetak disini dan alhasil sangat kecewa,0,1
percuma pakai box extended kardus unitnya tetap aja penyot kecewa lah kasih bobble warp kek,0,1
sangat kecewa extra box tidak dikirim sama sekali saya beli 4 sepatu dan 4 extra box tapi tidak ada extraboxnya saya hanya terima 4 sepatu di dalam 1 box besar,0,1
saya udah pesen tp gak ada  ini emg kesalahan saya pas mesen atau gimana udah bayar box tp gak ada box kan sedihboleh diulas bosku,0,1
pesen double box tapi ga ada wujudnya ,0,1
saya pesan double box ini karena mau beli sepatu untuk kado maksudnya biar ga rusak box aslinyatapi pas sampe barangnya box nya cuma 1 box aslinya aja d bungkus alhasil box aslinya penyok2   udah complain tapi belum ditanggapi sayang sekali padahal saya sudah sering belanja d toko ini cm gara2 hal kecil jd mengecewakan,0,1
parahhhhh kecewa bgt bilang bahan yg tebel tpi datang tipis murahan mana pesanan di kali 4 nilainya hasilnya jelek bgtttt jgn mau pesen di toko ini parah bgtttttttttttttttttttttttttttttttttt,0,1
kecewa dengan pelayanan toko ini dan nyesal denga toko ini paket lama datang dah itu paket tidak sampai di tempat tujuan kalau boleh saya sarankan kepada pembeli lainnya jangan pesan lagi deh barang disini mereka tidak bertanggung jawab,0,1
 sangat kecewa sekali tidak profesional sama sekali sy beli 2 dikirim cuma 1 dan tdk ada info apapun dari penjual,0,1
minta black dikirim transparent black kecewa banget gasuka warnanya lain kali ecommercenya teliti dalam menanggapi costumer,0,1
bocor paket basah jd tinggal bublrwrap terikat isolasi aja plus liquid rasa nya mau gak mau tidak enak untuk yang lainnya botol kaca aman,0,2
bocor tutup tidak tertutup dengan rapat,0,2
pesan 50pc dikirim 25pc padahal bayar 50pc sangat kecewa,0,2
karungnya super tipis tidak sesuai di gambar,0,2
kurang 1 penjual kurang teliti atau sengaja,0,2
paket gepeng gosend gak bener pelayanan kurang bertanggung jawab done,0,2
parahhhhh kecewa bgt bilang bahan yg tebel tpi datang tipis murahan mana pesanan di kali 4 nilainya hasilnya jelek bgtttt jgn mau pesen di toko ini parah bgtttttttttttttttttttttttttttttttttt,0,2
lubang nya jelek bgt,0,2
salah kirim bos dikirim yang menthol mana rasa mentholnya strong banget lg overpower di mulut ngilangin rasa tembakaunya,0,2
kecewa beli terpal sesuai rekomendasi penjual terpal bocor lem tidak rata chat ke penjual after sale tidak digubris parah sih,0,2
bungkusannya kaya dah pernah di buka asal aslan lecek smua fotonya,0,2
rescue from damage box ngga guna jg nyampe rumah boxnya penyok2,0,2
gak ada sablon di box nya harga mahal pula,0,2
ancur dah pelayanannya gausah kesini dah kalo gak mau kapok,0,2
barang sampah bilang authentic ternyata barang kw saya beli 3 box sudah saya tanyakan kepastian katanya authentic saya pakai baru berapa jam sudah pahit barang kw semua,0,2
penjual gak sopan santun  diblngin malah ngengasss  aneh,0,2
pakai esktra bubble udah bayar ternyata saat dikirim tidak diberi bubble,0,2
pengiriman sangat buruk respon penjual jg buruk ah kapok pesen d sinicm mau ambil untung doang ndak mau tau penjualnyaseminggu baru terima barang,0,2
ga ada gunanya atc ini tetap ga dikasi bubblebikin rugi aja,0,2
padahal udh atc bubble tapi gaada  paraaaaah tolong perbaikin  biar pembeli puas,0,2
percumaa atc  orangg gakk adaaa dipakett nyaaa ,0,2
tidak layak packing nya bubblenya banyak yang kempes sepertinya bekas pakai,0,2
heh bisa dagang gak looo  gw udah bilang yahgw salah klik alamat kenapa lo malah tetep kirim barang kealamat gw yg salah  lo kan udah jelas2 tolak order gue tarif ongkir 8rb dan gw atc ulang tarif ongkir 123rb kenapa lo tetep ngirim barang kelamat yang salah  lo profesional dong udah barang gw nyasar  gausah lo pura2 pk cancel barangkasih resi  kalo emang barangnya tetep dikirim kealamat yg pertama  gw sering belanja disini yah  baru kali ini aja gue salah klik alamat tapi gw nyesel sama tanggepan lo ,0,2
beli tapi paketan datang g dikasih  penyok dah,0,2
saya udah beli tpi gaak di sertakan  huh bohong,0,2
mac hancur padahal sudah add bubbel krn kardus cuman nempel doank di mac jd ketindih2 pecah,0,2
jelek sekali packingnyahand body saya pada tumpah,0,2
ancuuuurrrr bubukkkk remukkk tak berbentukkkkkkkkkkkkkkkkkkllkl,0,2
buruk super duper buruk kok bisa rusakk dlm nya ini pasti di banting2 sama jne heran udah di bilang pake yess yess malah reg 15 sedia in yess dong tokopedia heran saya,0,2
payahhh packing asal cm plastik dustnya manaaa,0,2
koq dibungkus bubble doank tanpa kardus sy kan jg bayar kardus  bubble sis ,0,2
kardus bekas pk bayar,0,2
udah pesen pke dus gak ada dus nya mending gak udah pke dus dah,0,2
packing tidak sesuai deskripsi kardussss bekassssss,0,2
kemasan box bekas,0,2
payahgk di ikut sertakan pdhl sudah byr maaf saya kirim hanya 1 bintang,0,2
mana gak ada bubble wrapnya,0,2
ini kok ga ada di stand hanger pesanan saya buat apa saya tambahin biaya,0,2
ga ada packing bubble nya,0,2
percuma jg kasih buble warp dikasih brg reject pabrik ga bs kasih potpula rese,0,2
respon seller sangat cepat dan ramah packing sangat rapih recommended seller lah pokok nya ,1,3
langganan ,1,3
auto langganan ,1,3
ala cartenya leanding omtengkyubeli untuk yg kesekian kali selalu memuaskansukses selalu,1,3
ahh selalu memuaskan belanja disini,1,3
mantap dislorikin aja bro,1,3
alhamdulillah untuk barang sangat sangat bagus sudah beli 2 kali pesanan di proses dengan sangat cepat,1,3
mantap sekali klu bisa kasih bintang 7 wkwkkwkwk,1,3
packing rapi dan memuaskan mantabh,1,3
mantapp packing rapi dan fast respon recommended lah,1,3
suka sama box nya ciamik dehhhhhhhhhhhhhhhhhhhhh,1,3
mantap sesuai ekspetasi proses cepat sipp lahhhhhhhhhhhhhhhhhhhhhh ,1,3
mantap barangnya sesuaibagus makasih min,1,3
mantap sesuai pesanan bakonya bener mentolrespon cepat  pengiriman cepat,1,3
hasil memuaskan bahan sesuai deskripsi dan pengerjaan cepat was wes wus,1,3
suka banget belanja disini pelayanannya sangat cepat dan ramah juga kooperatif barang datang packagingnya aman bangettttttt hasilnya yaowoh memuaskan  secinta itu sama final touch nya yakin repeat order kalo ada acara lagi,1,3
mantappppp,1,3
repurchase warna yg beda toko fast respond dan sesuai review sebelumnya bahwa item sesuai dan bahan bagus lgsg menyerap ke bahan canvas sukses selalu,1,3
rqpihhhhhhhhhhhhhhhh,1,3
bagusssssssssssssssssss,1,3
manchapppp sy suka rekomen seller,1,3
mantab rekomended banget,1,3
terimakasih barangnya bagus banget,1,3
kualitas dan bahanya sangat bagus,1,3
recomended seller,1,3
mantap berkualitas,1,3
barang mantap,1,3
mantap surantap,1,3
sdh 2 tahun berlangganan memakai cat sablon inihasil ajibseller nya juga ajib,1,3
mantep respon cepat pengiriman instan recomended banget,1,3
udah langganan,1,3
barang udah sampai maaf baru konfirmasi sesuai review di yt barangnya rekomended buat yang mau menekan cost,1,3
recommended sellerudah order yg ke 16 kali,1,3
mantap pokoknya,1,3
maaf baru ulas sibuk nyablon  barang sudah saya terima pengiriman cepat ga nyampe 24 jam respon seller oke kualitas josss packing oke langganan recommended seller mohon maaf tidak menyertakan photo produk karena sudah dijahit dan dikirim pokonya bagus ini untuk pembelian kesekian sekian sekian sekian kali terimakasih sehat selalu,1,3
order teroooosmoga smua dimudahkn rzq ny,1,3
gatel di tenggorokan jgn beli deh loenyesel gw beli,0,4
barang pesanan sampai cuma tidak sesuai dengan yg saya pesan komplain tidak ditanggapi dibales cuma sekedarnya di telp tidak diangkat di wa gak di bales dr pada lama nunggu balasan dr agan ini mending saya jual aja tu liquid br kali ini belanja di tokopedia nemu seller yg kyak beginigak2 lagi2 deh belanja disini percuma di deskripsi gede2 ditulis jgn sampai kurang isi keterangan soalnya bklan di kasih random ehhh ini malah seller nya sendiri yg salah begitu minta maaf pun gakmending dikasih nic 6 pesannya nic 3 tp produk sama lah ini seller salah ngirim produk yg dipesan kalo saya siy kecewa berat belanja disini krn barang salah kirim taunya bakalan susah di retursaya juga lg liburan gara2 begini saya sibuk ngurusin beginian nunggu2 masalah ini cepat kelar sorry to say not recommended seller,0,4
karung baru bkn bekastipis ga sesuai gambar kapok belanja lg,0,4
karungnya lbh byk yg rusak17 drpd yg bagusnya8 ga bs dipakai buat beras lg,0,4
mungkin pada saat pengiriman alangkah baiknya kalau di bungkus kardus dr 50 lembar 11 lembar bolong semoga kedepan lebih baik lg,0,4
ancur dah pelayanannya gausah kesini dah kalo gak mau kapok,0,4
not recommended seller,0,4
mas yg filter ini kok saya enga terima yg lain itu ada cuman yg ini yg enga ada bagaimana,0,4
